NAME;STUSAB;SUMLEV;REGION;DIVISION;STATE;COUNTY;AREALAND;AREAWATR;POP100;HU100;INTPTLAT;INTPTLON
Red Willow County;NE;50;2;4;31;145;185698374.4;2643458;11055;5267;40.1694196;-100.4685764
Richardson County;NE;50;2;4;31;147;142925877.9;7077617;8363;4393;40.1237427;-95.7186026
Rock County;NE;50;2;4;31;149;261153222.3;8807750;1526;912;42.4133245;-99.45853
Saline County;NE;50;2;4;31;151;148669862;5934704;14200;5762;40.5168024;-97.131755
Sarpy County;NE;50;2;4;31;153;61898200;22099822;158840;61938;41.1150635;-96.1091254
Saunders County;NE;50;2;4;31;155;194309664.2;24827703;20780;9221;41.2231522;-96.6409225
Scotts Bluff County;NE;50;2;4;31;157;191503927.7;15437667;36970;16408;41.8515889;-103.7058602
Seward County;NE;50;2;4;31;159;147999042.8;11547843;16750;6875;40.8719439;-97.140383
Sheridan County;NE;50;2;4;31;161;632180357.9;74941796;5469;2936;42.5070737;-102.389698
Sherman County;NE;50;2;4;31;163;146548870.2;15062176;3152;1941;41.2187425;-98.9728492
Sioux County;NE;50;2;4;31;165;535283247.1;1872668;1311;815;42.483806;-103.7426049
Stanton County;NE;50;2;4;31;167;110838156.1;7908749;6129;2633;41.9047925;-97.1747241
Thayer County;NE;50;2;4;31;169;148615333.3;3025346;5228;2731;40.1738446;-97.5962626
Thomas County;NE;50;2;4;31;171;184727274.1;2028358;647;402;41.8486202;-100.5069105
Thurston County;NE;50;2;4;31;173;101937730.9;6458637;6940;2408;42.1540613;-96.5339428
Valley County;NE;50;2;4;31;175;147123732.9;6242700;4260;2273;41.5640938;-98.9834841
Washington County;NE;50;2;4;31;177;100998600.4;8387694;20234;8301;41.533979;-96.2245739
Wayne County;NE;50;2;4;31;179;114714389.1;1087727;9595;3776;42.210746;-97.1262433
Webster County;NE;50;2;4;31;181;148901808.1;337241;3812;1912;40.1806461;-98.4985897
Wheeler County;NE;50;2;4;31;183;148971528.4;1059454;818;576;41.9378588;-98.5222885
York County;NE;50;2;4;31;185;148279308.8;8596028;13665;6231;40.8730557;-97.5967418
Churchill County;NV;50;4;8;32;1;1276982621;242422024;24877;10826;39.5257006;-118.2704194
Clark County;NV;50;4;8;32;3;2043871067;438695269;1951269;840343;36.214236;-115.0138188
Douglas County;NV;50;4;8;32;5;183816430.5;72317550;46997;23671;38.9051292;-119.6090191
Elko County;NV;50;4;8;32;7;4446966286;85758966;48818;19566;41.1411327;-115.3514239
Esmeralda County;NV;50;4;8;32;9;927701711.3;18552056;783;850;37.7789658;-117.6323824
Eureka County;NV;50;4;8;32;11;1081497088;11082875;1987;1076;39.9777878;-116.2722082
Humboldt County;NV;50;4;8;32;13;2496944442;44197034;16528;7123;41.4079136;-118.1275915
Lander County;NV;50;4;8;32;15;1421930579;76103225;5775;2575;39.9002105;-117.0472398
Lincoln County;NV;50;4;8;32;17;2753986641;9802762;5345;2730;37.634605;-114.8630367
Lyon County;NV;50;4;8;32;19;518304929.6;59602504;51980;22547;39.0222136;-119.197417
Mineral County;NV;50;4;8;32;21;971982086.6;155746727;4772;2830;38.516647;-118.4162794
Nye County;NV;50;4;8;32;23;4709096592;43209307;43946;22350;37.9663789;-116.4590468
Pershing County;NV;50;4;8;32;27;1563462698;79934443;6753;2464;40.439639;-118.4094765
Storey County;NV;50;4;8;32;29;68096055.2;1872364;4010;1990;39.4383853;-119.5246462
Washoe County;NV;50;4;8;32;31;1632305169;621198199;421407;184841;40.7033108;-119.7103147
White Pine County;NV;50;4;8;32;33;2298782059;54678887;10030;4498;39.417804;-114.9009447
Carson City;NV;50;4;8;32;510;37467298.5;32587486;55274;23534;39.1534468;-119.743442
Belknap County;NH;50;1;1;33;1;103659633.2;177025146;60088;37386;43.5191091;-71.4253661
Carroll County;NH;50;1;1;33;3;241143691.4;158956015;47818;39813;43.8675668;-71.201665
Cheshire County;NH;50;1;1;33;5;183024163.2;58115492;77117;34773;42.9254553;-72.2482169
Coos County;NH;50;1;1;33;7;464821265.5;90777672;33055;21321;44.6524194;-71.2893827
Grafton County;NH;50;1;1;33;9;442564063.5;105662058;89118;51120;43.9264884;-71.8422643
Hillsborough County;NH;50;1;1;33;11;226918852.7;41636576;400721;166053;42.9116429;-71.7231012
Merrimack County;NH;50;1;1;33;13;241934980.5;57836323;146445;63541;43.2994849;-71.6801295
Rockingham County;NH;50;1;1;33;15;179931683.1;260008473;295223;126709;42.9893596;-71.0994374
Strafford County;NH;50;1;1;33;17;95564056.9;38918908;123143;51697;43.2931773;-71.0359266
Sullivan County;NH;50;1;1;33;19;139163537.7;38022493;43742;22341;43.3611883;-72.2220839
Atlantic County;NJ;50;1;2;34;1;143926785.9;300755451;274549;126647;39.469354;-74.6337584
Bergen County;NJ;50;1;2;34;3;60349013.7;35385294;905116;352388;40.9590904;-74.0745218
Burlington County;NJ;50;1;2;34;5;206830325.5;55068519;448734;175615;39.8757858;-74.6630063
Camden County;NJ;50;1;2;34;7;57306784.2;15616906;513657;204943;39.8023521;-74.9612508
Cape May County;NJ;50;1;2;34;9;65118742.5;955684066;97265;98309;39.0861425;-74.8477158
Cumberland County;NJ;50;1;2;34;11;125278415.7;502245900;156898;55834;39.3283874;-75.1216435
Essex County;NJ;50;1;2;34;13;32688822.4;8854094;783969;312954;40.7872165;-74.2461362
Gloucester County;NJ;50;1;2;34;15;83398965.5;39296178;288288;109796;39.7210193;-75.1437077
Hudson County;NJ;50;1;2;34;17;11963415.9;41755598;634266;270335;40.7313837;-74.0786266
Hunterdon County;NJ;50;1;2;34;19;110804623.4;24910908;128349;49487;40.5652832;-74.9119695
Mercer County;NJ;50;1;2;34;21;58160121.2;11217700;366513;143169;40.2825027;-74.703724
Middlesex County;NJ;50;1;2;34;23;80008308.7;36034482;809858;294800;40.4395925;-74.4075852
Monmouth County;NJ;50;1;2;34;25;121416724.4;509002211;630380;258410;40.287056;-74.1524457
Morris County;NJ;50;1;2;34;27;119185236.7;55550237;492276;189842;40.8585805;-74.5474268
Ocean County;NJ;50;1;2;34;29;162853496.6;742342470;576567;278052;39.8658498;-74.2630272
Passaic County;NJ;50;1;2;34;31;47809312.2;32407089;501226;175966;41.0337634;-74.3003075
Salem County;NJ;50;1;2;34;33;85961360.1;104713321;66083;27417;39.5738282;-75.3573559
Somerset County;NJ;50;1;2;34;35;78169269.2;7883404;323444;123127;40.5655218;-74.61993
Sussex County;NJ;50;1;2;34;37;134423927.4;43327484;149265;62057;41.1374239;-74.6918545
Union County;NJ;50;1;2;34;39;26639311.6;6595128;536499;199489;40.6598707;-74.3086957
Warren County;NJ;50;1;2;34;41;92441206.3;15383769;108692;44925;40.8535238;-75.0095421
Bernalillo County;NM;50;4;8;35;1;300653054.9;16471335;662564;284234;35.0540019;-106.6690645
Catron County;NM;50;4;8;35;3;1793227370;14194494;3725;3289;33.9018135;-108.3920974
Chaves County;NM;50;4;8;35;5;1570898892;25507475;65645;26697;33.3616045;-104.4698374
Cibola County;NM;50;4;8;35;6;1175719904;5829909;27213;11101;34.93205;-108.0002545
Colfax County;NM;50;4;8;35;7;973332941.9;26318644;13750;10023;36.6129625;-104.6401256
Curry County;NM;50;4;8;35;9;363840718.9;8174297;48376;20062;34.5729841;-103.3460546
De Baca County;NM;50;4;8;35;11;601556655.6;29159790;2022;1344;34.3514285;-104.4015274
Dona Ana County;NM;50;4;8;35;13;986140855.8;17789635;209233;81492;32.3509119;-106.8321821
Eddy County;NM;50;4;8;35;15;1081507925;56452500;53829;22585;32.4578575;-104.3064708
Grant County;NM;50;4;8;35;17;1026056158;15349532;29514;14693;32.732087;-108.3815043
Guadalupe County;NM;50;4;8;35;19;784891241.9;2887727;4687;2393;34.8697822;-104.7849677
Harding County;NM;50;4;8;35;21;550486912;1154341;695;526;35.8631519;-103.8299311
Hidalgo County;NM;50;4;8;35;23;890142961.1;23652107;4894;2393;31.8996575;-108.7457292
Lea County;NM;50;4;8;35;25;1137246035;8468799;64727;24919;32.7956865;-103.4132707
Lincoln County;NM;50;4;8;35;27;1251246775;564272;20497;17519;33.7409407;-105.4490834
Los Alamos County;NM;50;4;8;35;28;28274030.1;229940;17950;8354;35.8700469;-106.3079679
Luna County;NM;50;4;8;35;29;767980247.7;431981;25095;10999;32.1844822;-107.7466387
McKinley County;NM;50;4;8;35;31;1411494058;14160591;71492;25813;35.5737323;-108.2553073
Mora County;NM;50;4;8;35;33;500197731.4;6079125;4881;3232;35.9828413;-104.9218975
Otero County;NM;50;4;8;35;35;1712813235;37018891;63797;30992;32.5887764;-105.7810785
Quay County;NM;50;4;8;35;37;744452976;18734854;9041;5569;35.1070184;-103.5480712
Rio Arriba County;NM;50;4;8;35;39;1517949739;91459754;40246;19638;36.5096687;-106.6939829
Roosevelt County;NM;50;4;8;35;41;633881670.8;18703928;19846;8163;34.0214569;-103.4827248
Sandoval County;NM;50;4;8;35;43;961053996.1;13708090;131561;52287;35.6850734;-106.8826177
San Juan County;NM;50;4;8;35;45;1427877637;65673845;130044;49341;36.5116245;-108.3245778
San Miguel County;NM;50;4;8;35;47;1221391859;51380222;29393;15595;35.4768758;-104.8035146
Santa Fe County;NM;50;4;8;35;49;494535918.1;3774631;144170;71267;35.5137223;-105.9664409
Sierra County;NM;50;4;8;35;51;1082344704;148324021;11988;8356;33.119479;-107.1881607
Socorro County;NM;50;4;8;35;53;1721481778;5360180;17866;8059;33.9916142;-106.9390026
Taos County;NM;50;4;8;35;55;570602951;3385868;32937;20265;36.5765287;-105.6379865
Torrance County;NM;50;4;8;35;57;866310860.4;2301144;16383;7798;34.6346444;-105.8468361
Union County;NM;50;4;8;35;59;990344996.6;18468287;4549;2305;36.4880853;-103.4757229
Valencia County;NM;50;4;8;35;61;276138035;5489464;76569;30085;34.7168404;-106.8065821
Albany County;NY;50;1;2;36;1;135405638.4;27189291;304204;137739;42.5882713;-73.9740136
Allegany County;NY;50;1;2;36;3;266589454.8;13153777;48946;26140;42.2478938;-78.0261758
Bronx County;NY;50;1;2;36;5;10902890.8;39838229;1385108;511896;40.8487111;-73.852939
Broome County;NY;50;1;2;36;7;182792558;25248569;200600;90563;42.1619773;-75.830291
Cattaraugus County;NY;50;1;2;36;9;338861208.5;36610366;80317;41111;42.2448527;-78.6810055
Cayuga County;NY;50;1;2;36;11;179118997.8;445707605;80026;36489;43.0085456;-76.5745866
Chautauqua County;NY;50;1;2;36;13;274597382.9;1139483300;134905;66920;42.3042159;-79.4075949
Chemung County;NY;50;1;2;36;15;105503567.7;8877179;88830;38369;42.1552807;-76.7471788
Chenango County;NY;50;1;2;36;17;231427966.1;13161203;50477;24710;42.489732;-75.6049051
Clinton County;NY;50;1;2;36;19;268802546.9;206355454;82128;35888;44.7527103;-73.7056478
Columbia County;NY;50;1;2;36;21;164387927.3;35121043;63096;32775;42.2477286;-73.6268046
Cortland County;NY;50;1;2;36;23;129178257.3;7144297;49336;20577;42.5938237;-76.0762647
Delaware County;NY;50;1;2;36;25;373590253.1;64765808;47980;31222;42.1939865;-74.966728
Dutchess County;NY;50;1;2;36;27;206067170.7;76968747;297488;118638;41.7550085;-73.7399512
Erie County;NY;50;1;2;36;29;270056345.2;476973805;919040;419974;42.752759;-78.7781922
Essex County;NY;50;1;2;36;31;464702952.2;315977756;39370;25603;44.1089711;-73.7775726
Franklin County;NY;50;1;2;36;33;421939804.4;177032265;51599;25306;44.5943743;-74.3106698
Fulton County;NY;50;1;2;36;35;128325886.4;96893251;55531;28562;43.1156093;-74.4236782
Genesee County;NY;50;1;2;36;37;127669763.7;6142600;60079;25589;43.0009096;-78.1927784
Greene County;NY;50;1;2;36;39;167614022.2;28201066;49221;29210;42.2869511;-74.1494949
Hamilton County;NY;50;1;2;36;41;444797596.5;234214069;4836;8694;43.6578786;-74.5024556
Herkimer County;NY;50;1;2;36;43;365568941.2;120400469;64519;33381;43.4616351;-74.8946938
Jefferson County;NY;50;1;2;36;45;328563236.8;1524548726;116229;57966;43.9953714;-76.0535218
Kings County;NY;50;1;2;36;47;18341201.6;67602622;2504700;1000293;40.6351332;-73.9507774
Lewis County;NY;50;1;2;36;49;330140417.4;39580834;27087;15112;43.7863965;-75.4426165
Livingston County;NY;50;1;2;36;51;163625734.6;22005748;65393;27123;42.7274845;-77.7697795
Madison County;NY;50;1;2;36;53;169603323.3;16681306;73442;31757;42.9100255;-75.6635749
Monroe County;NY;50;1;2;36;55;170215429.2;1837658838;744344;320593;43.4644751;-77.6646556
Montgomery County;NY;50;1;2;36;57;104387585.8;18939233;50219;23063;42.9008912;-74.4353575
Nassau County;NY;50;1;2;36;59;73741109.4;436460605;1339532;468346;40.729687;-73.5893844
New York County;NY;50;1;2;36;61;5912603.3;27873331;1585873;847090;40.7765574;-73.9701736
Niagara County;NY;50;1;2;36;63;135290359.5;1598826734;216469;99120;43.4567309;-78.7921425
Oneida County;NY;50;1;2;36;65;314017583.1;117138182;234878;104180;43.2427273;-75.4342824
Onondaga County;NY;50;1;2;36;67;201601998.3;70521368;467026;202357;43.0065299;-76.1961167
Ontario County;NY;50;1;2;36;69;166812183.2;47814148;107931;48193;42.8566949;-77.3032768
Orange County;NY;50;1;2;36;71;210225678;69822194;372813;137025;41.4024096;-74.3062522
Orleans County;NY;50;1;2;36;73;101335736.5;1103755920;42883;18431;43.5022867;-78.2297258
Oswego County;NY;50;1;2;36;75;246476125.6;933517775;122109;53598;43.4614428;-76.209258
Otsego County;NY;50;1;2;36;77;259439187.7;36393713;62259;30777;42.6297762;-75.028841
Putnam County;NY;50;1;2;36;79;59650416.6;41282767;99710;38224;41.4279035;-73.7438816
Queens County;NY;50;1;2;36;81;28109693.3;180458283;2230722;835127;40.6585571;-73.8379293
Rensselaer County;NY;50;1;2;36;83;168978942.6;33571435;159429;71475;42.7104206;-73.5138454
Richmond County;NY;50;1;2;36;85;15117851.2;113754972;468730;176656;40.5638553;-74.1370633
Rockland County;NY;50;1;2;36;87;44949297.5;66800379;311687;104057;41.1547851;-74.0247721
St. Lawrence County;NY;50;1;2;36;89;694214472.8;365348866;111944;52133;44.4881125;-75.074311
Saratoga County;NY;50;1;2;36;91;209784901.3;87603331;219607;98656;43.1061353;-73.8553872
Schenectady County;NY;50;1;2;36;93;52969361.9;12614136;154727;68196;42.8175421;-74.0435834
Schoharie County;NY;50;1;2;36;95;161050395;11676842;32749;17231;42.591294;-74.4381718
Schuyler County;NY;50;1;2;36;97;85037945.6;36246347;18343;9455;42.419776;-76.9386038
Seneca County;NY;50;1;2;36;99;83839332.7;172838984;35251;16043;42.7822943;-76.827088
Steuben County;NY;50;1;2;36;101;360153165.1;35027245;98990;48875;42.2667252;-77.3855253
Suffolk County;NY;50;1;2;36;103;236220149.6;3784184893;1493350;569985;40.943554;-72.6922184
Sullivan County;NY;50;1;2;36;105;250745020.6;74049483;77547;49186;41.7201763;-74.7646796
Tioga County;NY;50;1;2;36;107;134317232;11080489;51125;22203;42.1780568;-76.2974503
Tompkins County;NY;50;1;2;36;109;122933448.7;43794640;101564;41674;42.4532811;-76.4737116
Ulster County;NY;50;1;2;36;111;291175551.8;94599622;182493;83638;41.9472321;-74.265447
Warren County;NY;50;1;2;36;113;224539591.6;167449107;65707;38726;43.5551053;-73.8381388
Washington County;NY;50;1;2;36;115;215275607.1;38083243;63216;28844;43.3123766;-73.4394282
Wayne County;NY;50;1;2;36;117;156390276.5;2018182309;93772;41057;43.4587577;-77.0631637
Westchester County;NY;50;1;2;36;119;111498248.2;179999078;949113;370821;41.1527698;-73.745912
Wyoming County;NY;50;1;2;36;121;153520595.9;9171431;42155;17970;42.7013627;-78.2285667
Yates County;NY;50;1;2;36;123;87578571.7;97504792;25348;13491;42.638237;-77.1043238
Alamance County;NC;50;3;5;37;1;109800786.3;27957457;151131;66576;36.0419739;-79.3999353
Alexander County;NC;50;3;5;37;3;67338146.1;9469976;37198;16189;35.9209506;-81.1774668
Alleghany County;NC;50;3;5;37;5;60880111.6;3854920;11155;8094;36.4893563;-81.1322988
Anson County;NC;50;3;5;37;7;137645305.3;14612923;26948;11576;34.9749961;-80.1099594
Ashe County;NC;50;3;5;37;9;110368375.3;8117340;27281;17342;36.4363053;-81.4987699
Avery County;NC;50;3;5;37;11;63995185.4;367329;17797;13890;36.0728941;-81.920363
Beaufort County;NC;50;3;5;37;13;214241794.5;339348344;47759;24688;35.4823128;-76.8420144
Bertie County;NC;50;3;5;37;15;181110040.4;108725316;21282;9822;36.0613302;-76.962367
Bladen County;NC;50;3;5;37;17;226449884.6;33230362;35190;17718;34.5919485;-78.5395125
Brunswick County;NC;50;3;5;37;19;219365017.8;525380745;107431;77482;34.0387081;-78.2276879
Buncombe County;NC;50;3;5;37;21;170077261.4;8984885;238318;113365;35.6093714;-82.5304259
Burke County;NC;50;3;5;37;23;131338124.7;20658001;90912;40879;35.746182;-81.7061795
Cabarrus County;NC;50;3;5;37;25;93692545.5;7033038;178011;71937;35.3878448;-80.5528682
Caldwell County;NC;50;3;5;37;27;122134976.5;7115682;83029;37659;35.9578566;-81.5300759
Camden County;NC;50;3;5;37;29;62303802.1;180412363;9980;4104;36.3423438;-76.1624876
Carteret County;NC;50;3;5;37;31;131118524.3;2161018307;66469;48179;34.858313;-76.5269665
Caswell County;NC;50;3;5;37;33;110054214.2;8625089;23719;10619;36.3930972;-79.3325457
Catawba County;NC;50;3;5;37;35;103268374.4;38057078;154358;67886;35.6631822;-81.2141513
Chatham County;NC;50;3;5;37;37;176685152.9;71603066;63505;28753;35.7049939;-79.2514542
Cherokee County;NC;50;3;5;37;39;117954713.6;29262798;27444;17515;35.1362326;-84.061308
Chowan County;NC;50;3;5;37;41;44670239.1;157536111;14793;7289;36.127288;-76.6020704
Clay County;NC;50;3;5;37;43;55620131;15223554;10587;7140;35.0529971;-83.7522638
Cleveland County;NC;50;3;5;37;45;120240839.2;10356247;98078;43373;35.3346302;-81.5571145
Columbus County;NC;50;3;5;37;47;242757808.2;42338295;58098;26042;34.2604711;-78.6363776
Craven County;NC;50;3;5;37;49;183619166.7;168876517;103505;45002;35.1181789;-77.0825413
Cumberland County;NC;50;3;5;37;51;168948771.1;15675494;319431;135524;35.0501921;-78.8287186
Currituck County;NC;50;3;5;37;53;67819404.9;685673954;23547;14453;36.3721739;-75.9412242
Dare County;NC;50;3;5;37;55;99305215;3053969840;33920;33492;35.6062688;-75.7675364
Davidson County;NC;50;3;5;37;57;143142112.9;37148773;162878;72655;35.7951225;-80.2065247
Davie County;NC;50;3;5;37;59;68402931.1;7726765;41240;18238;35.929356;-80.5425423
Duplin County;NC;50;3;5;37;61;211399863.1;14128054;58505;25728;34.9344033;-77.9335434
Durham County;NC;50;3;5;37;63;74067274.8;30797770;267587;120217;36.0365885;-78.8779193
Edgecombe County;NC;50;3;5;37;65;130881479.2;3402234;56552;24838;35.9170554;-77.6026551
Forsyth County;NC;50;3;5;37;67;105709724.5;11781201;350670;156872;36.1316671;-80.2572892
Franklin County;NC;50;3;5;37;69;127345120.3;7294554;60619;26577;36.0882406;-78.2830903
Gaston County;NC;50;3;5;37;71;92210620.5;20913349;206086;88686;35.2933443;-81.1772556
Gates County;NC;50;3;5;37;73;88174768.2;13578050;12197;5208;36.4421353;-76.7023552
Graham County;NC;50;3;5;37;75;75648164.1;24828214;8861;5930;35.3481113;-83.8309088
Granville County;NC;50;3;5;37;77;137675899;12765614;59916;22827;36.299884;-78.6576338
Greene County;NC;50;3;5;37;79;68874923.6;1222022;21362;8213;35.4819328;-77.6816672
Guilford County;NC;50;3;5;37;81;167236453.4;30883952;488406;218017;36.079065;-79.7886652
Halifax County;NC;50;3;5;37;83;187537505.7;18371274;54691;25781;36.2514376;-77.6448423
Harnett County;NC;50;3;5;37;85;154100889.5;16360689;114678;46731;35.3686348;-78.8716104
Haywood County;NC;50;3;5;37;87;143405521.7;2416649;59036;34954;35.5570974;-82.972807
Henderson County;NC;50;3;5;37;89;96624182.4;5602486;106740;54710;35.3364243;-82.4796336
Hertford County;NC;50;3;5;37;91;91442166.4;18891664;24669;10635;36.3635174;-76.981616
Hoke County;NC;50;3;5;37;93;101202210.8;4019951;46952;18211;35.0172328;-79.2419636
Hyde County;NC;50;3;5;37;95;158688478.5;2101324125;5810;3347;35.4081567;-76.1536867
Iredell County;NC;50;3;5;37;97;148622127;59749281;159437;69013;35.8063558;-80.8745449
Jackson County;NC;50;3;5;37;99;127104865.8;9815952;40271;25948;35.2864625;-83.1306405
Johnston County;NC;50;3;5;37;101;204945520.6;10890982;168878;67682;35.513405;-78.3672671
Jones County;NC;50;3;5;37;103;121912885.8;6493576;10153;4838;35.0321598;-77.3564428
Lee County;NC;50;3;5;37;105;66034169.8;10576667;57866;24136;35.4760747;-79.17222
Lenoir County;NC;50;3;5;37;107;103752705.4;5768474;59495;27437;35.2380617;-77.6390233
Lincoln County;NC;50;3;5;37;109;77165559.7;23577093;78265;33641;35.4878252;-81.2251762
McDowell County;NC;50;3;5;37;111;114116917.5;13956758;44996;20808;35.6822317;-82.0480292
Macon County;NC;50;3;5;37;113;133529024.1;10694329;33922;25245;35.1529593;-83.421901
Madison County;NC;50;3;5;37;115;116437974.7;4836699;20764;10608;35.8640801;-82.7127309
Martin County;NC;50;3;5;37;117;119454735.7;754236;24505;11704;35.8410585;-77.1128666
Mecklenburg County;NC;50;3;5;37;119;135674551.2;57153194;919628;398510;35.2468623;-80.8338317
